filename,line_number,content
circulation_pump_diagnostics.md,113,     * Reconfigure control system if necessary
circulation_pump_diagnostics.md,114,
circulation_pump_diagnostics.md,115,### ECM Pump Electronic Failures
circulation_pump_diagnostics.md,116,
circulation_pump_diagnostics.md,117,**Symptoms:**
circulation_pump_diagnostics.md,118,- Complete pump failure
circulation_pump_diagnostics.md,119,- Intermittent operation
circulation_pump_diagnostics.md,120,- Error codes on pump display
circulation_pump_diagnostics.md,121,- Unusual noises from electronic components
circulation_pump_diagnostics.md,122,- Overheating of control module
circulation_pump_diagnostics.md,123,- Communication failures with building management systems
circulation_pump_diagnostics.md,124,
circulation_pump_diagnostics.md,125,**Diagnostic Procedures:**
circulation_pump_diagnostics.md,126,
circulation_pump_diagnostics.md,127,1. **Power Supply Testing**
circulation_pump_diagnostics.md,128,   - Check voltage at pump (230V AC or as specified)
circulation_pump_diagnostics.md,129,   - Test for voltage fluctuations under load
circulation_pump_diagnostics.md,130,   - Measure for electrical noise/spikes
circulation_pump_diagnostics.md,131,   - Verify proper phase connection if three-phase
circulation_pump_diagnostics.md,132,   - Check for loose connections
circulation_pump_diagnostics.md,133,
circulation_pump_diagnostics.md,134,2. **Control Module Assessment**
circulation_pump_diagnostics.md,135,   - Visually inspect for damage or swelling
circulation_pump_diagnostics.md,136,   - Check for signs of overheating
circulation_pump_diagnostics.md,137,   - Look for moisture ingress or corrosion
circulation_pump_diagnostics.md,138,   - Test capacitors if accessible
circulation_pump_diagnostics.md,139,   - Verify proper grounding
circulation_pump_diagnostics.md,140,
circulation_pump_diagnostics.md,141,3. **Electrical Isolation Testing**
circulation_pump_diagnostics.md,142,   - Check insulation resistance between windings and ground
circulation_pump_diagnostics.md,143,   - Test for short circuits between windings
circulation_pump_diagnostics.md,144,   - Verify isolation between control electronics and water components
circulation_pump_diagnostics.md,145,   - Look for evidence of water penetration
circulation_pump_diagnostics.md,146,
circulation_pump_diagnostics.md,147,**Common Faults and Solutions:**
circulation_pump_diagnostics.md,148,
circulation_pump_diagnostics.md,149,1. **Control Module Failure**
circulation_pump_diagnostics.md,150,"   - Symptoms: No operation, error codes, partial functions"
circulation_pump_diagnostics.md,151,"   - Cause: Component failure, moisture damage, overheating"
circulation_pump_diagnostics.md,152,   - Solution:
circulation_pump_diagnostics.md,153,     * Replace control module if available separately
circulation_pump_diagnostics.md,154,     * Replace entire pump if module not separable
circulation_pump_diagnostics.md,155,     * Ensure proper ventilation around module
circulation_pump_diagnostics.md,156,     * Protect from water and condensation
circulation_pump_diagnostics.md,157,
circulation_pump_diagnostics.md,158,2. **Capacitor Issues**
circulation_pump_diagnostics.md,159,"   - Symptoms: Difficulty starting, intermittent operation"
circulation_pump_diagnostics.md,160,"   - Cause: Failed capacitor, poor connections"
circulation_pump_diagnostics.md,161,   - Solution:
circulation_pump_diagnostics.md,162,     * Replace run or start capacitor if external
circulation_pump_diagnostics.md,163,     * Check capacitor value matches specification
circulation_pump_diagnostics.md,164,     * Ensure proper connections
circulation_pump_diagnostics.md,165,     * Replace pump if integrated capacitors failed
circulation_pump_diagnostics.md,166,
circulation_pump_diagnostics.md,167,3. **Communication Interface Failures**
circulation_pump_diagnostics.md,168,   - Symptoms: No response to BMS or system controller
circulation_pump_diagnostics.md,169,"   - Cause: Damaged communication circuit, protocol mismatch"
circulation_pump_diagnostics.md,170,   - Solution:
circulation_pump_diagnostics.md,171,     * Check communication wiring
circulation_pump_diagnostics.md,172,"     * Verify protocol settings (BACnet, Modbus, etc.)"
circulation_pump_diagnostics.md,173,     * Test with alternative control system if possible
circulation_pump_diagnostics.md,174,     * Replace communication module if available separately
circulation_pump_diagnostics.md,175,
circulation_pump_diagnostics.md,176,### Mechanical Pump Faults
circulation_pump_diagnostics.md,177,
circulation_pump_diagnostics.md,178,**Symptoms:**
circulation_pump_diagnostics.md,179,"- Unusual noise (grinding, knocking, whining)"
circulation_pump_diagnostics.md,180,- Excessive vibration
circulation_pump_diagnostics.md,181,- Reduced flow despite normal speed
circulation_pump_diagnostics.md,182,- Overheating of pump body
circulation_pump_diagnostics.md,183,- Leak from shaft seal or housing
circulation_pump_diagnostics.md,184,- Excessive energy consumption
circulation_pump_diagnostics.md,185,
circulation_pump_diagnostics.md,186,**Diagnostic Procedures:**
circulation_pump_diagnostics.md,187,
circulation_pump_diagnostics.md,188,1. **Noise Analysis**
circulation_pump_diagnostics.md,189,"   - Identify type of noise (continuous, intermittent, startup only)"
circulation_pump_diagnostics.md,190,   - Localize source within pump assembly
circulation_pump_diagnostics.md,191,   - Check if noise varies with speed
circulation_pump_diagnostics.md,192,   - Test if noise transmits through pipework
circulation_pump_diagnostics.md,193,   - Listen for harmonics or resonance
circulation_pump_diagnostics.md,194,
circulation_pump_diagnostics.md,195,2. **Vibration Testing**
circulation_pump_diagnostics.md,196,   - Use vibration analyzer if available
circulation_pump_diagnostics.md,197,   - Check mounting security
circulation_pump_diagnostics.md,198,   - Look for imbalance indicators
circulation_pump_diagnostics.md,199,   - Test at different speeds
circulation_pump_diagnostics.md,200,   - Check pipe flexibility at pump connections
circulation_pump_diagnostics.md,201,
circulation_pump_diagnostics.md,202,3. **Physical Inspection**
circulation_pump_diagnostics.md,203,   - Remove pump if necessary
circulation_pump_diagnostics.md,204,   - Check impeller for damage or contamination
circulation_pump_diagnostics.md,205,   - Inspect for debris in pump chamber
circulation_pump_diagnostics.md,206,   - Check shaft for free movement
circulation_pump_diagnostics.md,207,   - Look for signs of overheating
circulation_pump_diagnostics.md,208,
circulation_pump_diagnostics.md,209,**Common Faults and Solutions:**
circulation_pump_diagnostics.md,210,
circulation_pump_diagnostics.md,211,1. **Worn Bearings**
circulation_pump_diagnostics.md,212,"   - Symptoms: Rumbling noise, worse at startup, excessive heat"
circulation_pump_diagnostics.md,213,"   - Cause: Age, contamination, improper installation"
circulation_pump_diagnostics.md,214,   - Solution:
circulation_pump_diagnostics.md,215,     * Replace bearings if serviceable design
circulation_pump_diagnostics.md,216,     * Replace pump if integrated design
circulation_pump_diagnostics.md,217,     * Check system for contamination causing wear
circulation_pump_diagnostics.md,218,     * Verify proper installation orientation
circulation_pump_diagnostics.md,219,
circulation_pump_diagnostics.md,220,2. **Impeller Damage**
circulation_pump_diagnostics.md,221,"   - Symptoms: Reduced performance, cavitation noise, vibration"
circulation_pump_diagnostics.md,222,"   - Cause: Debris impact, cavitation erosion, manufacturing defect"
circulation_pump_diagnostics.md,223,   - Solution:
circulation_pump_diagnostics.md,224,     * Replace impeller if possible
circulation_pump_diagnostics.md,225,     * Check system for debris source
circulation_pump_diagnostics.md,226,     * Install strainer upstream of pump
circulation_pump_diagnostics.md,227,     * Verify system pressure meets NPSH requirements
circulation_pump_diagnostics.md,228,
circulation_pump_diagnostics.md,229,3. **Shaft Issues**
circulation_pump_diagnostics.md,230,"   - Symptoms: Wobbling, noise, leakage around shaft"
circulation_pump_diagnostics.md,231,"   - Cause: Bent shaft, worn seal, misalignment"
circulation_pump_diagnostics.md,232,   - Solution:
circulation_pump_diagnostics.md,233,     * Replace shaft seal if serviceable
circulation_pump_diagnostics.md,234,     * Check for proper alignment
circulation_pump_diagnostics.md,235,     * Replace pump if shaft damaged
circulation_pump_diagnostics.md,236,     * Verify proper mounting and support
circulation_pump_diagnostics.md,237,
circulation_pump_diagnostics.md,238,## PART 3: PUMP AIRLOCKING AND BLEEDING ISSUES
circulation_pump_diagnostics.md,239,
circulation_pump_diagnostics.md,240,### Identifying Air Problems
circulation_pump_diagnostics.md,241,
circulation_pump_diagnostics.md,242,**Symptoms:**
circulation_pump_diagnostics.md,243,"- Noisy operation (gurgling, hissing)"
circulation_pump_diagnostics.md,244,- Reduced or no flow despite pump running
circulation_pump_diagnostics.md,245,- Erratic flow rate
circulation_pump_diagnostics.md,246,- Overheating pump
circulation_pump_diagnostics.md,247,- System pressure drops
circulation_pump_diagnostics.md,248,- Heating system balancing issues
circulation_pump_diagnostics.md,249,- Cold radiators or heat emitters
circulation_pump_diagnostics.md,250,
circulation_pump_diagnostics.md,251,**Diagnostic Procedures:**
circulation_pump_diagnostics.md,252,
circulation_pump_diagnostics.md,253,1. **System Pressure Testing**
circulation_pump_diagnostics.md,254,   - Check static pressure when cold (typically 1-1.5 bar)
circulation_pump_diagnostics.md,255,   - Monitor pressure during operation
circulation_pump_diagnostics.md,256,   - Check for pressure drops during pump startup
circulation_pump_diagnostics.md,257,   - Verify expansion vessel is functioning properly
circulation_pump_diagnostics.md,258,   - Look for correlation between noise and pressure changes
circulation_pump_diagnostics.md,259,
circulation_pump_diagnostics.md,260,2. **Flow Verification**
circulation_pump_diagnostics.md,261,   - Use ultrasonic flow meter if available
circulation_pump_diagnostics.md,262,   - Check temperature differential across heat emitters
circulation_pump_diagnostics.md,263,   - Feel pipes for expected temperature difference
circulation_pump_diagnostics.md,264,   - Verify flow switch operation if present
circulation_pump_diagnostics.md,265,   - Check pump LED indicators for flow detection
circulation_pump_diagnostics.md,266,
circulation_pump_diagnostics.md,267,3. **Air Presence Confirmation**
circulation_pump_diagnostics.md,268,   - Locate air vents throughout system
circulation_pump_diagnostics.md,269,   - Test manual bleeding at high points
circulation_pump_diagnostics.md,270,   - Check for bubble formation in sight glasses if fitted
circulation_pump_diagnostics.md,271,   - Listen for characteristic air movement sounds
circulation_pump_diagnostics.md,272,   - Examine circulating water for tiny bubbles
circulation_pump_diagnostics.md,273,
circulation_pump_diagnostics.md,274,**Common Airlocking Issues and Solutions:**
circulation_pump_diagnostics.md,275,
circulation_pump_diagnostics.md,276,1. **Pump Air Binding**
circulation_pump_diagnostics.md,277,"   - Symptoms: Pump runs but no flow, overheating"
circulation_pump_diagnostics.md,278,   - Cause: Air trapped in pump housing
circulation_pump_diagnostics.md,279,   - Solution:
circulation_pump_diagnostics.md,280,     * Locate and use pump bleed screw
circulation_pump_diagnostics.md,281,     * Increase system pressure temporarily
circulation_pump_diagnostics.md,282,     * Perform dynamic bleeding procedure
circulation_pump_diagnostics.md,283,     * Consider automatic air separator installation
circulation_pump_diagnostics.md,284,
circulation_pump_diagnostics.md,285,2. **Recurring Air Problems**
circulation_pump_diagnostics.md,286,   - Symptoms: System requires frequent bleeding
circulation_pump_diagnostics.md,287,"   - Cause: Air ingress, microbubble formation"
circulation_pump_diagnostics.md,288,   - Solution:
circulation_pump_diagnostics.md,289,     * Check for negative pressure points
circulation_pump_diagnostics.md,290,     * Verify all joints are airtight
circulation_pump_diagnostics.md,291,     * Install micro-bubble deaerator
circulation_pump_diagnostics.md,292,     * Check expansion vessel pressure
circulation_pump_diagnostics.md,293,     * Investigate for small leaks drawing in air
circulation_pump_diagnostics.md,294,
circulation_pump_diagnostics.md,295,3. **Air Removal System Failures**
circulation_pump_diagnostics.md,296,   - Symptoms: Automatic air vents not functioning
circulation_pump_diagnostics.md,297,"   - Cause: Clogged vents, stuck floats, incorrect installation"
circulation_pump_diagnostics.md,298,   - Solution:
circulation_pump_diagnostics.md,299,     * Clean or replace automatic air vents
circulation_pump_diagnostics.md,300,     * Verify proper installation orientation
circulation_pump_diagnostics.md,301,     * Install dirt separator before air separator
circulation_pump_diagnostics.md,302,     * Consider higher quality air separation devices
circulation_pump_diagnostics.md,303,
circulation_pump_diagnostics.md,304,### Advanced Air Removal Techniques
circulation_pump_diagnostics.md,305,
circulation_pump_diagnostics.md,306,**Dynamic Pump Bleeding:**
circulation_pump_diagnostics.md,307,- Variable speed cycling to dislodge air pockets
circulation_pump_diagnostics.md,308,- Pressure pulsing techniques
circulation_pump_diagnostics.md,309,- Sequential zone operation for systematic air removal
circulation_pump_diagnostics.md,310,- Controlled system overpressure during bleeding
circulation_pump_diagnostics.md,311,
circulation_pump_diagnostics.md,312,**System Design Solutions:**
circulation_pump_diagnostics.md,313,- Low-loss headers with air separation
circulation_pump_diagnostics.md,314,- Dirt and air separators at critical points
circulation_pump_diagnostics.md,315,- Proper pipe gradient to facilitate air movement
circulation_pump_diagnostics.md,316,- Header tank positioning and design
circulation_pump_diagnostics.md,317,- Heat exchanger orientation for self-venting
circulation_pump_diagnostics.md,318,
circulation_pump_diagnostics.md,319,**Bleeding Sequence for Complex Systems:**
circulation_pump_diagnostics.md,320,1. Ensure adequate system pressure
circulation_pump_diagnostics.md,321,2. Begin with main system air separators
circulation_pump_diagnostics.md,322,3. Progress to highest points first
circulation_pump_diagnostics.md,323,4. Move methodically through zones
circulation_pump_diagnostics.md,324,5. Repeat process until all air removed
circulation_pump_diagnostics.md,325,6. Monitor pressure throughout procedure
circulation_pump_diagnostics.md,326,
circulation_pump_diagnostics.md,327,## PART 4: PWM SIGNAL ISSUES FOR MODERN ECM PUMPS
circulation_pump_diagnostics.md,328,
circulation_pump_diagnostics.md,329,### Understanding PWM Control
circulation_pump_diagnostics.md,330,
circulation_pump_diagnostics.md,331,**PWM Signal Characteristics:**
circulation_pump_diagnostics.md,332,- Digital square wave signal
circulation_pump_diagnostics.md,333,- Typically 100-5000Hz frequency (often 490Hz for pumps)
circulation_pump_diagnostics.md,334,- Duty cycle (on-time percentage) controls speed
circulation_pump_diagnostics.md,335,"- 0% = minimum speed, 100% = maximum speed"
circulation_pump_diagnostics.md,336,- May use Type 1 (direct) or Type 2 (inverse) profiles
circulation_pump_diagnostics.md,337,
circulation_pump_diagnostics.md,338,**Signal Components:**
circulation_pump_diagnostics.md,339,- Signal wire (usually white or yellow)
circulation_pump_diagnostics.md,340,- Ground reference (usually black or blue)
circulation_pump_diagnostics.md,341,- Power supply (separate from control)
circulation_pump_diagnostics.md,342,- Pull-up resistor (in some designs)
circulation_pump_diagnostics.md,343,
circulation_pump_diagnostics.md,344,**Control Profiles:**
circulation_pump_diagnostics.md,345,"- Type 1: 0% PWM = minimum speed, 100% = maximum speed"
circulation_pump_diagnostics.md,346,"- Type 2: 0% PWM = maximum speed, 100% = minimum speed (or off)"
circulation_pump_diagnostics.md,347,- Custom curves for specific applications
circulation_pump_diagnostics.md,348,- Minimum thresholds for valid signal detection
circulation_pump_diagnostics.md,349,
circulation_pump_diagnostics.md,350,**Diagnostic Procedures:**
circulation_pump_diagnostics.md,351,
circulation_pump_diagnostics.md,352,1. **Signal Measurement**
circulation_pump_diagnostics.md,353,   - Use oscilloscope to view actual PWM waveform
circulation_pump_diagnostics.md,354,   - Measure frequency and duty cycle
circulation_pump_diagnostics.md,355,   - Check for clean square wave pattern
circulation_pump_diagnostics.md,356,   - Verify voltage levels meet pump requirements
circulation_pump_diagnostics.md,357,   - Test under varying load conditions
circulation_pump_diagnostics.md,358,
circulation_pump_diagnostics.md,359,2. **Controller Output Verification**
circulation_pump_diagnostics.md,360,   - Test controller output directly
circulation_pump_diagnostics.md,361,   - Verify controller is configured for correct PWM type
circulation_pump_diagnostics.md,362,   - Check for proper ground reference
circulation_pump_diagnostics.md,363,   - Ensure controller power supply is stable
circulation_pump_diagnostics.md,364,   - Verify program logic for expected output
circulation_pump_diagnostics.md,365,
circulation_pump_diagnostics.md,366,3. **Pump Response Testing**
circulation_pump_diagnostics.md,367,   - Observe pump speed at different duty cycles
circulation_pump_diagnostics.md,368,   - Check minimum signal threshold for response
circulation_pump_diagnostics.md,369,   - Verify speed changes proportionally to signal
circulation_pump_diagnostics.md,370,   - Look for unexpected behavior at signal transitions
circulation_pump_diagnostics.md,371,   - Test with known good PWM generator if available
circulation_pump_diagnostics.md,372,
circulation_pump_diagnostics.md,373,**Common Faults and Solutions:**
circulation_pump_diagnostics.md,374,
circulation_pump_diagnostics.md,375,1. **Signal Generation Problems**
circulation_pump_diagnostics.md,376,"   - Symptoms: Incorrect, unstable or no PWM output"
circulation_pump_diagnostics.md,377,"   - Cause: Controller failure, incorrect settings, wiring issues"
circulation_pump_diagnostics.md,378,   - Solution:
circulation_pump_diagnostics.md,379,     * Check controller configuration
circulation_pump_diagnostics.md,380,     * Verify output circuit functionality
circulation_pump_diagnostics.md,381,     * Test with external PWM generator
circulation_pump_diagnostics.md,382,     * Replace controller if output circuit failed
circulation_pump_diagnostics.md,383,     * Check for software/firmware updates
circulation_pump_diagnostics.md,384,
circulation_pump_diagnostics.md,385,2. **Signal Transmission Issues**
circulation_pump_diagnostics.md,386,"   - Symptoms: Signal deterioration, noise, intermittent control"
circulation_pump_diagnostics.md,387,"   - Cause: Wiring problems, interference, excessive distance"
circulation_pump_diagnostics.md,388,   - Solution:
circulation_pump_diagnostics.md,389,     * Use shielded cable for PWM signal
circulation_pump_diagnostics.md,390,     * Separate PWM wires from power cables
circulation_pump_diagnostics.md,391,     * Keep cable runs under 3 meters if possible
circulation_pump_diagnostics.md,392,     * Check connections for corrosion or looseness
circulation_pump_diagnostics.md,393,     * Install line filter or signal conditioner if needed
circulation_pump_diagnostics.md,394,
circulation_pump_diagnostics.md,395,3. **Pump Interpretation Problems**
circulation_pump_diagnostics.md,396,   - Symptoms: Unexpected response to valid signal
circulation_pump_diagnostics.md,397,"   - Cause: Incorrect profile setting, pump electronics issue"
circulation_pump_diagnostics.md,398,   - Solution:
circulation_pump_diagnostics.md,399,     * Check pump DIP switches for correct PWM profile
circulation_pump_diagnostics.md,400,     * Verify pump firmware is current
circulation_pump_diagnostics.md,401,     * Test pump with alternative controller
circulation_pump_diagnostics.md,402,     * Replace pump control module if possible
circulation_pump_diagnostics.md,403,     * Consider different control method if incompatibility persists
circulation_pump_diagnostics.md,404,
circulation_pump_diagnostics.md,405,### Creating and Testing PWM Signals
circulation_pump_diagnostics.md,406,
circulation_pump_diagnostics.md,407,**Test Equipment:**
circulation_pump_diagnostics.md,408,- PWM generator (dedicated or Arduino-based)
circulation_pump_diagnostics.md,409,- Oscilloscope for signal verification
circulation_pump_diagnostics.md,410,- Multimeter with frequency/duty cycle capability
circulation_pump_diagnostics.md,411,- Signal isolation adapter for testing
circulation_pump_diagnostics.md,412,- Pull-up resistors if needed
circulation_pump_diagnostics.md,413,
circulation_pump_diagnostics.md,414,**Test Procedure:**
circulation_pump_diagnostics.md,415,1. Generate known good PWM signal (typically 490Hz)
circulation_pump_diagnostics.md,416,2. Verify signal with oscilloscope
circulation_pump_diagnostics.md,417,3. Disconnect pump from normal controller
circulation_pump_diagnostics.md,418,4. Connect test PWM signal
circulation_pump_diagnostics.md,419,5. Observe pump response at various duty cycles
circulation_pump_diagnostics.md,420,6. Document minimum threshold for operation
circulation_pump_diagnostics.md,421,7. Test boundaries of control range
circulation_pump_diagnostics.md,422,
circulation_pump_diagnostics.md,423,**Signal Adaptation Options:**
circulation_pump_diagnostics.md,424,- PWM inverter for changing signal type
circulation_pump_diagnostics.md,425,- Signal conditioners for noise reduction
circulation_pump_diagnostics.md,426,- Frequency converters for incompatible systems
circulation_pump_diagnostics.md,427,- Analog to PWM converters for 0-10V systems
circulation_pump_diagnostics.md,428,- Galvanic isolators for ground loop issues
circulation_pump_diagnostics.md,429,
circulation_pump_diagnostics.md,430,## PART 5: PUMP SIZING AND SELECTION ISSUES
circulation_pump_diagnostics.md,431,
circulation_pump_diagnostics.md,432,### Identifying Incorrectly Sized Pumps
circulation_pump_diagnostics.md,433,
circulation_pump_diagnostics.md,434,**Undersized Pump Symptoms:**
circulation_pump_diagnostics.md,435,- Insufficient flow rate
circulation_pump_diagnostics.md,436,- Large temperature differential across system
circulation_pump_diagnostics.md,437,- Inability to satisfy heat demand
circulation_pump_diagnostics.md,438,- Pump running at maximum speed constantly
circulation_pump_diagnostics.md,439,- Excessive noise from flow velocities
circulation_pump_diagnostics.md,440,- High electricity consumption
circulation_pump_diagnostics.md,441,- Inability to overcome system resistance
circulation_pump_diagnostics.md,442,
circulation_pump_diagnostics.md,443,**Oversized Pump Symptoms:**
circulation_pump_diagnostics.md,444,- Excessive flow velocity
circulation_pump_diagnostics.md,445,- Erosion at pipe fittings
circulation_pump_diagnostics.md,446,- Noise from high flow rates
circulation_pump_diagnostics.md,447,- Difficulty in controlling temperature
circulation_pump_diagnostics.md,448,- Short cycling of heat source
circulation_pump_diagnostics.md,449,- Higher than necessary electricity usage
circulation_pump_diagnostics.md,450,- Reduced pump lifespan
circulation_pump_diagnostics.md,451,
circulation_pump_diagnostics.md,452,**Diagnostic Procedures:**
circulation_pump_diagnostics.md,453,
circulation_pump_diagnostics.md,454,1. **System Requirement Calculation**
circulation_pump_diagnostics.md,455,   - Calculate total heating load (kW)
circulation_pump_diagnostics.md,456,   - Determine required flow rate (typically 3l/min per kW)
circulation_pump_diagnostics.md,457,   - Account for system design temperature differential
circulation_pump_diagnostics.md,458,   - Calculate system resistance at design flow
circulation_pump_diagnostics.md,459,   - Determine minimum and maximum flow requirements
circulation_pump_diagnostics.md,460,
circulation_pump_diagnostics.md,461,2. **Pump Performance Analysis**
circulation_pump_diagnostics.md,462,   - Obtain pump performance curve
circulation_pump_diagnostics.md,463,   - Plot system resistance curve
circulation_pump_diagnostics.md,464,   - Identify operating point
