filename,line_number,content
component_blockage_diagnosis_guide.md,61,### Common Causes of Plate Heat Exchanger Blockages
component_blockage_diagnosis_guide.md,62,
component_blockage_diagnosis_guide.md,63,1. **Limescale Build-up**
component_blockage_diagnosis_guide.md,64,   - More common in hard water areas
component_blockage_diagnosis_guide.md,65,"   - Appears as white, chalky deposits"
component_blockage_diagnosis_guide.md,66,   - Builds up faster in high-temperature operation
component_blockage_diagnosis_guide.md,67,
component_blockage_diagnosis_guide.md,68,2. **System Debris**
component_blockage_diagnosis_guide.md,69,   - Central heating sludge passing through system
component_blockage_diagnosis_guide.md,70,   - Copper oxide (green deposits)
component_blockage_diagnosis_guide.md,71,"   - Installation debris (flux, swarf, PTFE tape)"
component_blockage_diagnosis_guide.md,72,
component_blockage_diagnosis_guide.md,73,3. **Corrosion Products**
component_blockage_diagnosis_guide.md,74,   - Rust particles from radiators or pipes
component_blockage_diagnosis_guide.md,75,   - Aluminum oxide from aluminum components
component_blockage_diagnosis_guide.md,76,   - Corrosion due to poor water treatment
component_blockage_diagnosis_guide.md,77,
component_blockage_diagnosis_guide.md,78,## PART 2: DIAGNOSING MAIN HEAT EXCHANGER BLOCKAGES
component_blockage_diagnosis_guide.md,79,
component_blockage_diagnosis_guide.md,80,The main heat exchanger transfers heat from the burner flame to the water in the primary circuit. Blockages here affect both heating and hot water performance.
component_blockage_diagnosis_guide.md,81,
component_blockage_diagnosis_guide.md,82,### Symptoms of a Blocked Main Heat Exchanger
component_blockage_diagnosis_guide.md,83,
component_blockage_diagnosis_guide.md,84,1. **Heating Issues**
component_blockage_diagnosis_guide.md,85,   - Slow to heat radiators
component_blockage_diagnosis_guide.md,86,"   - Some radiators hot, others cold"
component_blockage_diagnosis_guide.md,87,   - System needs frequent bleeding
component_blockage_diagnosis_guide.md,88,
component_blockage_diagnosis_guide.md,89,2. **Boiler Behavior**
component_blockage_diagnosis_guide.md,90,   - Frequent boiler lockouts
component_blockage_diagnosis_guide.md,91,   - Overheating error codes
component_blockage_diagnosis_guide.md,92,"   - Noisy operation (kettling, whistling, gurgling)"
component_blockage_diagnosis_guide.md,93,   - Short cycling (boiler fires up then shuts down quickly)
component_blockage_diagnosis_guide.md,94,
component_blockage_diagnosis_guide.md,95,3. **Efficiency Problems**
component_blockage_diagnosis_guide.md,96,   - Higher than normal gas consumption
component_blockage_diagnosis_guide.md,97,   - Increased boiler operating pressure
component_blockage_diagnosis_guide.md,98,   - Boiler struggles to maintain set temperature
component_blockage_diagnosis_guide.md,99,
component_blockage_diagnosis_guide.md,100,### Diagnostic Tests for Main Heat Exchanger Blockages
component_blockage_diagnosis_guide.md,101,
component_blockage_diagnosis_guide.md,102,1. **Temperature Differential Test**
component_blockage_diagnosis_guide.md,103,   - Tools needed: Infrared thermometer or contact probe
component_blockage_diagnosis_guide.md,104,   - Procedure:
component_blockage_diagnosis_guide.md,105,     1. Run the boiler for at least 10 minutes
component_blockage_diagnosis_guide.md,106,     2. Measure temperature at flow and return pipes
component_blockage_diagnosis_guide.md,107,     3. Normal differential: 10-20°C (check manufacturer specs)
component_blockage_diagnosis_guide.md,108,     4. Blockage indicated if differential is too high (>25°C)
component_blockage_diagnosis_guide.md,109,
component_blockage_diagnosis_guide.md,110,2. **Hydraulic Resistance Test**
component_blockage_diagnosis_guide.md,111,   - Tools needed: Pressure gauge
component_blockage_diagnosis_guide.md,112,   - Procedure:
component_blockage_diagnosis_guide.md,113,     1. Connect pressure gauge to test point
component_blockage_diagnosis_guide.md,114,     2. Run the boiler at maximum output
component_blockage_diagnosis_guide.md,115,     3. Check the pressure difference between flow and return
component_blockage_diagnosis_guide.md,116,     4. Higher than specified differential indicates restriction
component_blockage_diagnosis_guide.md,117,
component_blockage_diagnosis_guide.md,118,3. **Acoustic Testing**
component_blockage_diagnosis_guide.md,119,   - Tools needed: Stethoscope or listening device
component_blockage_diagnosis_guide.md,120,   - Procedure:
component_blockage_diagnosis_guide.md,121,     1. Run the boiler at normal operation
component_blockage_diagnosis_guide.md,122,     2. Listen for unusual sounds at the heat exchanger:
component_blockage_diagnosis_guide.md,123,        - Kettling (boiling sound) indicates limescale
component_blockage_diagnosis_guide.md,124,        - Ticking/tapping suggests debris moving
component_blockage_diagnosis_guide.md,125,        - Whistling may indicate restricted water passages
component_blockage_diagnosis_guide.md,126,
component_blockage_diagnosis_guide.md,127,4. **Combustion Analysis**
component_blockage_diagnosis_guide.md,128,   - Tools needed: Electronic flue gas analyzer
component_blockage_diagnosis_guide.md,129,   - Procedure:
component_blockage_diagnosis_guide.md,130,     1. Insert analyzer probe into flue test point
component_blockage_diagnosis_guide.md,131,     2. Run boiler at maximum output for 5+ minutes
component_blockage_diagnosis_guide.md,132,"     3. Record CO, CO₂, and efficiency readings"
component_blockage_diagnosis_guide.md,133,     4. Higher than normal CO levels or reduced efficiency can indicate heat exchanger issues
component_blockage_diagnosis_guide.md,134,
component_blockage_diagnosis_guide.md,135,5. **Visual Inspection (when possible)**
component_blockage_diagnosis_guide.md,136,"   - Tools needed: Inspection camera, flashlight"
component_blockage_diagnosis_guide.md,137,   - Procedure:
component_blockage_diagnosis_guide.md,138,     1. After safely isolating and partially disassembling boiler
component_blockage_diagnosis_guide.md,139,     2. Inspect visible sections of heat exchanger
component_blockage_diagnosis_guide.md,140,"     3. Look for discoloration, scaling, corrosion, or debris"
component_blockage_diagnosis_guide.md,141,     4. Check water passages for restrictions
component_blockage_diagnosis_guide.md,142,
component_blockage_diagnosis_guide.md,143,### Common Causes of Main Heat Exchanger Blockages
component_blockage_diagnosis_guide.md,144,
component_blockage_diagnosis_guide.md,145,1. **Central Heating Sludge**
component_blockage_diagnosis_guide.md,146,"   - Black, muddy deposits"
component_blockage_diagnosis_guide.md,147,   - Originates from corrosion in the system
component_blockage_diagnosis_guide.md,148,   - More common in older systems without inhibitor
component_blockage_diagnosis_guide.md,149,
component_blockage_diagnosis_guide.md,150,2. **Limescale Formation**
component_blockage_diagnosis_guide.md,151,"   - White, chalky deposits"
component_blockage_diagnosis_guide.md,152,   - Forms in water passages
component_blockage_diagnosis_guide.md,153,   - More severe in hard water areas
component_blockage_diagnosis_guide.md,154,
component_blockage_diagnosis_guide.md,155,3. **Combustion Deposits**
component_blockage_diagnosis_guide.md,156,   - Carbon build-up from incomplete combustion
component_blockage_diagnosis_guide.md,157,   - Sooty deposits on flue side of heat exchanger
component_blockage_diagnosis_guide.md,158,   - May indicate other combustion problems
component_blockage_diagnosis_guide.md,159,
component_blockage_diagnosis_guide.md,160,## PART 3: DIAGNOSING DIVERTER VALVE FAULTS
component_blockage_diagnosis_guide.md,161,
component_blockage_diagnosis_guide.md,162,"The diverter valve directs hot water from the primary circuit either to radiators or to the plate heat exchanger for hot water production. When faulty, it affects the boiler's ability to prioritize between heating and hot water."
component_blockage_diagnosis_guide.md,163,
component_blockage_diagnosis_guide.md,164,### Symptoms of a Faulty Diverter Valve
component_blockage_diagnosis_guide.md,165,
component_blockage_diagnosis_guide.md,166,1. **Hot Water Issues**
component_blockage_diagnosis_guide.md,167,   - Lukewarm water from taps and showers
component_blockage_diagnosis_guide.md,168,   - Hot water only available when heating is on
component_blockage_diagnosis_guide.md,169,   - Hot water temperature drops during use
component_blockage_diagnosis_guide.md,170,
component_blockage_diagnosis_guide.md,171,2. **Heating Issues**
component_blockage_diagnosis_guide.md,172,   - No heating but hot water works fine
component_blockage_diagnosis_guide.md,173,   - Radiators heating when only hot water is requested
component_blockage_diagnosis_guide.md,174,   - Some radiators hot when hot water is running
component_blockage_diagnosis_guide.md,175,
component_blockage_diagnosis_guide.md,176,3. **Unusual System Behavior**
component_blockage_diagnosis_guide.md,177,   - Having to restart boiler to switch between modes
component_blockage_diagnosis_guide.md,178,   - Simultaneous operation issues (heating drops when using hot water)
component_blockage_diagnosis_guide.md,179,   - Heating or hot water working intermittently
component_blockage_diagnosis_guide.md,180,
component_blockage_diagnosis_guide.md,181,### Diagnostic Tests for Diverter Valve Faults
component_blockage_diagnosis_guide.md,182,
component_blockage_diagnosis_guide.md,183,1. **Mode Switching Test**
component_blockage_diagnosis_guide.md,184,   - Procedure:
component_blockage_diagnosis_guide.md,185,     1. Feel both flow and return pipes with heating only on
component_blockage_diagnosis_guide.md,186,     2. Both should warm up with heating operating
component_blockage_diagnosis_guide.md,187,     3. Switch to hot water only
component_blockage_diagnosis_guide.md,188,"     4. Flow should remain hot, return should cool down"
component_blockage_diagnosis_guide.md,189,     5. Failure to change correctly indicates diverter problem
component_blockage_diagnosis_guide.md,190,
component_blockage_diagnosis_guide.md,191,2. **Electrical Actuation Test**
component_blockage_diagnosis_guide.md,192,   - Tools needed: Multimeter
component_blockage_diagnosis_guide.md,193,   - Procedure:
component_blockage_diagnosis_guide.md,194,     1. Locate the diverter valve motor
component_blockage_diagnosis_guide.md,195,     2. Set multimeter to AC voltage
component_blockage_diagnosis_guide.md,196,     3. Measure voltage at motor terminals when switching between modes
component_blockage_diagnosis_guide.md,197,     4. Should read appropriate voltage (typically 230V) during switching
component_blockage_diagnosis_guide.md,198,     5. No voltage during switching indicates control issue
component_blockage_diagnosis_guide.md,199,
component_blockage_diagnosis_guide.md,200,3. **Manual Override Test (where applicable)**
component_blockage_diagnosis_guide.md,201,   - Tools needed: Appropriate tools for valve access
component_blockage_diagnosis_guide.md,202,   - Procedure:
component_blockage_diagnosis_guide.md,203,     1. Isolate boiler electrically
component_blockage_diagnosis_guide.md,204,     2. Locate manual override lever/screw on diverter valve
component_blockage_diagnosis_guide.md,205,     3. Move valve between positions manually
component_blockage_diagnosis_guide.md,206,"     4. Feel for resistance, sticking, or excessive play"
component_blockage_diagnosis_guide.md,207,     5. Valve should move smoothly between positions
component_blockage_diagnosis_guide.md,208,
component_blockage_diagnosis_guide.md,209,4. **Resistance Testing (Motor)**
component_blockage_diagnosis_guide.md,210,   - Tools needed: Multimeter
component_blockage_diagnosis_guide.md,211,   - Procedure:
component_blockage_diagnosis_guide.md,212,     1. Isolate boiler electrically
component_blockage_diagnosis_guide.md,213,     2. Disconnect wires from diverter valve motor
component_blockage_diagnosis_guide.md,214,     3. Set multimeter to resistance (Ω)
component_blockage_diagnosis_guide.md,215,     4. Measure resistance across motor terminals
component_blockage_diagnosis_guide.md,216,     5. Compare with manufacturer specifications
component_blockage_diagnosis_guide.md,217,     6. Open circuit or significantly different resistance indicates motor failure
component_blockage_diagnosis_guide.md,218,
component_blockage_diagnosis_guide.md,219,5. **Actuator Movement Observation**
component_blockage_diagnosis_guide.md,220,   - Procedure:
component_blockage_diagnosis_guide.md,221,     1. Remove boiler casing to observe diverter valve
component_blockage_diagnosis_guide.md,222,     2. Switch between hot water and heating modes
component_blockage_diagnosis_guide.md,223,     3. Watch for smooth movement of the actuator
component_blockage_diagnosis_guide.md,224,     4. Listen for clicking or straining noises
component_blockage_diagnosis_guide.md,225,     5. Observe if actuator moves but valve doesn't respond
component_blockage_diagnosis_guide.md,226,
component_blockage_diagnosis_guide.md,227,### Common Causes of Diverter Valve Faults
component_blockage_diagnosis_guide.md,228,
component_blockage_diagnosis_guide.md,229,1. **Mechanical Issues**
component_blockage_diagnosis_guide.md,230,   - Valve stem sticking due to limescale or debris
component_blockage_diagnosis_guide.md,231,"   - Worn internal components (o-rings, seals)"
component_blockage_diagnosis_guide.md,232,   - Physical damage to valve body or ports
component_blockage_diagnosis_guide.md,233,   - Seized valve mechanism
component_blockage_diagnosis_guide.md,234,
component_blockage_diagnosis_guide.md,235,2. **Electrical Problems**
component_blockage_diagnosis_guide.md,236,   - Failed actuator motor
component_blockage_diagnosis_guide.md,237,   - Broken or loose wiring connections
component_blockage_diagnosis_guide.md,238,   - Control PCB not sending correct signals
component_blockage_diagnosis_guide.md,239,   - Microswitch faults in some models
component_blockage_diagnosis_guide.md,240,
component_blockage_diagnosis_guide.md,241,3. **System-Related Issues**
component_blockage_diagnosis_guide.md,242,   - High system pressure forcing valve closed
component_blockage_diagnosis_guide.md,243,   - Debris trapped in valve mechanism
component_blockage_diagnosis_guide.md,244,   - Incorrect installation position
component_blockage_diagnosis_guide.md,245,   - Water hammer damage
component_blockage_diagnosis_guide.md,246,
component_blockage_diagnosis_guide.md,247,## ADVANCED DIAGNOSTIC PROCEDURES
component_blockage_diagnosis_guide.md,248,
component_blockage_diagnosis_guide.md,249,"For situations where standard diagnostics don't provide clear results, these advanced procedures may help:"
component_blockage_diagnosis_guide.md,250,
component_blockage_diagnosis_guide.md,251,### Chemical Analysis
component_blockage_diagnosis_guide.md,252,
component_blockage_diagnosis_guide.md,253,1. **Water Chemistry Testing**
component_blockage_diagnosis_guide.md,254,   - Test pH level of system water (ideal: 7.0-8.5)
component_blockage_diagnosis_guide.md,255,   - Test TDS (Total Dissolved Solids)
component_blockage_diagnosis_guide.md,256,   - Test inhibitor concentration
component_blockage_diagnosis_guide.md,257,   - High pH or TDS indicates potential for scaling
component_blockage_diagnosis_guide.md,258,
component_blockage_diagnosis_guide.md,259,### Pressure Testing
component_blockage_diagnosis_guide.md,260,
component_blockage_diagnosis_guide.md,261,1. **Static Pressure Test**
component_blockage_diagnosis_guide.md,262,   - Isolate boiler from system
component_blockage_diagnosis_guide.md,263,   - Pressurize to 3 bar
component_blockage_diagnosis_guide.md,264,   - Monitor pressure drop over 1 hour
component_blockage_diagnosis_guide.md,265,   - Excessive drop indicates leak
component_blockage_diagnosis_guide.md,266,
component_blockage_diagnosis_guide.md,267,### Thermal Imaging
component_blockage_diagnosis_guide.md,268,
component_blockage_diagnosis_guide.md,269,1. **Heat Pattern Analysis**
component_blockage_diagnosis_guide.md,270,   - Use thermal imaging camera on operational boiler
component_blockage_diagnosis_guide.md,271,   - Scan heat exchangers and pipework
component_blockage_diagnosis_guide.md,272,   - Cold spots indicate blockages
component_blockage_diagnosis_guide.md,273,   - Uneven heating patterns show flow restrictions
component_blockage_diagnosis_guide.md,274,
component_blockage_diagnosis_guide.md,275,## PREVENTATIVE MEASURES
component_blockage_diagnosis_guide.md,276,
component_blockage_diagnosis_guide.md,277,### For Plate Heat Exchanger Protection
component_blockage_diagnosis_guide.md,278,
component_blockage_diagnosis_guide.md,279,1. **Regular System Flushing**
component_blockage_diagnosis_guide.md,280,   - Chemical flush every 5-6 years
component_blockage_diagnosis_guide.md,281,   - More frequent in hard water areas
component_blockage_diagnosis_guide.md,282,   - Use appropriate descaling chemicals
component_blockage_diagnosis_guide.md,283,
component_blockage_diagnosis_guide.md,284,2. **Water Treatment**
component_blockage_diagnosis_guide.md,285,   - Install scale reducer in feed water
component_blockage_diagnosis_guide.md,286,   - Add suitable inhibitor to system
component_blockage_diagnosis_guide.md,287,   - Consider water softener in hard water areas
component_blockage_diagnosis_guide.md,288,
component_blockage_diagnosis_guide.md,289,### For Main Heat Exchanger Protection
component_blockage_diagnosis_guide.md,290,
component_blockage_diagnosis_guide.md,291,1. **System Filtration**
component_blockage_diagnosis_guide.md,292,   - Install magnetic filter on return pipework
component_blockage_diagnosis_guide.md,293,   - Clean filter annually during service
component_blockage_diagnosis_guide.md,294,   - Consider adding additional inline filters
component_blockage_diagnosis_guide.md,295,
component_blockage_diagnosis_guide.md,296,2. **Regular Maintenance**
component_blockage_diagnosis_guide.md,297,   - Annual boiler service
component_blockage_diagnosis_guide.md,298,   - Check combustion efficiency
component_blockage_diagnosis_guide.md,299,   - Clean condensate trap and path
component_blockage_diagnosis_guide.md,300,
component_blockage_diagnosis_guide.md,301,### For Diverter Valve Protection
component_blockage_diagnosis_guide.md,302,
component_blockage_diagnosis_guide.md,303,1. **Regular Operation**
component_blockage_diagnosis_guide.md,304,   - Exercise valve periodically in summer
component_blockage_diagnosis_guide.md,305,   - Switch between heating and hot water modes
component_blockage_diagnosis_guide.md,306,   - Keep system pressurized correctly
component_blockage_diagnosis_guide.md,307,
component_blockage_diagnosis_guide.md,308,2. **System Cleanliness**
component_blockage_diagnosis_guide.md,309,   - Proper commissioning flush
component_blockage_diagnosis_guide.md,310,   - Correct inhibitor dosing
component_blockage_diagnosis_guide.md,311,   - Magnetic filter installation
